"","freq","terms"
"1170",1,"andromeda"
"1171",1,"andrus"
"1172",1,"ands"
"1173",1,"andsupport"
"1174",1,"andy's"
"1175",1,"andy’s"
"1176",1,"ane"
"1177",1,"anemia"
"1178",1,"anerican"
"1179",1,"aneros"
"1180",1,"anesthetize"
"1181",1,"anesthetized"
"1182",1,"anf"
"1183",1,"anfield"
"1184",1,"angel's"
"1185",1,"angela’s"
"1186",1,"angeles-based"
"1187",1,"angeleve"
"1188",1,"angeli"
"1189",1,"angelia"
"1190",1,"angelina’s"
"1191",1,"angelini"
"1192",1,"angelo’s"
"1193",1,"angelrox"
"1194",1,"angelus"
"1195",1,"angers"
"1196",1,"angevins"
"1197",1,"angioplasty"
"1198",1,"angiosperms"
"1199",1,"angira"
"1200",1,"angled"
"1201",1,"anglicises"
"1202",1,"anglo-catholic"
"1203",1,"anglo-irish"
"1204",1,"anglo-saxons"
"1205",1,"anglo-west"
"1206",1,"anglophone"
"1207",1,"angostura"
"1208",1,"angoulême"
"1209",1,"angst-fest"
"1210",1,"angst-fueled"
"1211",1,"angulo"
"1212",1,"anibal"
"1213",1,"anicholas"
"1214",1,"anika"
"1215",1,"anima"
"1216",1,"animal-free"
"1217",1,"animal-shaped"
"1218",1,"animal's"
"1219",1,"animal’s"
"1220",1,"animality"
"1221",1,"animals-a"
"1222",1,"animatedly"
"1223",1,"animators"
"1224",1,"animistic"
"1225",1,"aniolowski"
"1226",1,"anish"
"1227",1,"anita's"
"1228",1,"anjaana"
"1229",1,"anjaani"
"1230",1,"anjolee"
"1231",1,"ankh-morpork"
"1232",1,"anm"
"1233",1,"anna’s"
"1234",1,"annabeth"
"1235",1,"annals"
"1236",1,"annamae"
"1237",1,"annanias"
"1238",1,"annapolistickets"
"1239",1,"annealed"
"1240",1,"anneliese"
"1241",1,"annemarie"
"1242",1,"annes"
"1243",1,"annexation"
"1244",1,"annexes"
"1245",1,"anniehall"
"1246",1,"annihilations"
"1247",1,"annik"
"1248",1,"anniston"
"1249",1,"anniversabirthachristmakah"
"1250",1,"annnd"
"1251",1,"annnn-tonnne"
"1252",1,"annnnd"
"1253",1,"annonced"
"1254",1,"annotation"
"1255",1,"annoyin"
"1256",1,"annualized"
"1257",1,"annualwarehousesale"
"1258",1,"annuitant"
"1259",1,"annuitant’s"
"1260",1,"annuity"
"1261",1,"annul"
"1262",1,"annunaki"
"1263",1,"ano"
"1264",1,"anodyne"
"1265",1,"anoice"
"1266",1,"anoint"
"1267",1,"anomalous"
"1268",1,"anonymized"
"1269",1,"anorak"
"1270",1,"anordinaryamerican"
"1271",1,"anorimoi"
"1272",1,"años"
"1273",1,"another-"
"1274",1,"anouilh"
"1275",1,"anrica"
"1276",1,"ansa"
"1277",1,"ansaldo"
"1278",1,"ansar"
"1279",1,"ansari"
"1280",1,"anschluss"
"1281",1,"anschutz"
"1282",1,"ansel"
"1283",1,"ansell"
"1284",1,"ansem"
"1285",1,"ansisters"
"1286",1,"answerable"
"1287",1,"answerer"
"1288",1,"ant-kings"
"1289",1,"ant-man"
"1290",1,"antares"
"1291",1,"antebellum"
"1292",1,"antenatal"
"1293",1,"antes"
"1294",1,"anthemic"
"1295",1,"anthologised"
"1296",1,"anthology's"
"1297",1,"anthon's"
"1298",1,"anthozoa"
"1299",1,"anthrax"
"1300",1,"anthropic"
"1301",1,"anthuriums"
"1302",1,"anti-alcohol"
"1303",1,"anti-anti-enhancement"
"1304",1,"anti-anxiety"
"1305",1,"anti-apostle"
"1306",1,"anti-arab"
"1307",1,"anti-austerity"
"1308",1,"anti-baby"
"1309",1,"anti-bankerism"
"1310",1,"anti-bullying"
"1311",1,"anti-chloe"
"1312",1,"anti-christ"
"1313",1,"anti-climactic"
"1314",1,"anti-comedy"
"1315",1,"anti-comments"
"1316",1,"anti-communist"
"1317",1,"anti-cuts"
"1318",1,"anti-dam"
"1319",1,"anti-daytona"
"1320",1,"anti-defamation"
"1321",1,"anti-democratic"
"1322",1,"anti-depressants"
"1323",1,"anti-enhancement"
"1324",1,"anti-epileptic"
"1325",1,"anti-establishment"
"1326",1,"anti-eu"
"1327",1,"anti-europe"
"1328",1,"anti-fascism"
"1329",1,"anti-fascists"
"1330",1,"anti-foaming"
"1331",1,"anti-football"
"1332",1,"anti-foreigner"
"1333",1,"anti-formula"
"1334",1,"anti-franco"
"1335",1,"anti-freeze"
"1336",1,"anti-freeze-blooded"
"1337",1,"anti-german"
"1338",1,"anti-globalisation"
"1339",1,"anti-gravity"
"1340",1,"anti-gun"
"1341",1,"anti-hero"
"1342",1,"anti-heroes"
"1343",1,"anti-highway"
"1344",1,"anti-hitler"
"1345",1,"anti-hypertension"
"1346",1,"anti-immigration"
"1347",1,"anti-imperialist"
"1348",1,"anti-independence"
"1349",1,"anti-inflammatory"
"1350",1,"anti-iran"
"1351",1,"anti-irish"
"1352",1,"anti-israel"
"1353",1,"anti-keynesian"
"1354",1,"anti-klan"
"1355",1,"anti-life"
"1356",1,"anti-lock"
"1357",1,"anti-lynas"
"1358",1,"anti-masonry"
"1359",1,"anti-modernist"
"1360",1,"anti-monopoly"
"1361",1,"anti-moslem"
"1362",1,"anti-nuclear"
"1363",1,"anti-oxidants"
"1364",1,"anti-patent"
"1365",1,"anti-pirate"
"1366",1,"anti-praise"
"1367",1,"anti-produce"
"1368",1,"anti-robot"
"1369",1,"anti-science"
"1370",1,"anti-sharia"
"1371",1,"anti-smokers"
"1372",1,"anti-statist"
"1373",1,"anti-strike"
"1374",1,"anti-tank"
"1375",1,"anti-tax"
"1376",1,"anti-temple"
"1377",1,"anti-terrorism"
"1378",1,"anti-terrorist"
"1379",1,"anti-tobacco"
"1380",1,"anti-utility"
"1381",1,"anti-vaccine"
"1382",1,"anti-villains"
"1383",1,"anti-wall"
"1384",1,"anti-war"
"1385",1,"anti-waster"
"1386",1,"anti-western"
"1387",1,"antiaircraft"
"1388",1,"antibiotic-free"
"1389",1,"antibodies"
"1390",1,"antic"
"1391",1,"anticancer"
"1392",1,"antichrists"
"1393",1,"anticlockwise"
"1394",1,"anticorruption"
"1395",1,"antinoi"
"1396",1,"antioch"
"1397",1,"antiphon"
"1398",1,"antipodas"
"1399",1,"antipolo"
"1400",1,"antipoverty"
"1401",1,"antiquarian"
"1402",1,"antique-looking"
"1403",1,"antiquesportfolio"
"1404",1,"antiquing"
"1405",1,"antiquity"
"1406",1,"antiscorbutic"
"1407",1,"antisemite"
"1408",1,"antiseptics"
"1409",1,"antiterrorism"
"1410",1,"antithesis"
"1411",1,"antitrust"
"1412",1,"antitype"
"1413",1,"antivenin"
"1414",1,"antiviral"
"1415",1,"antivirus"
"1416",1,"antiwinsornetwk"
"1417",1,"antler"
"1418",1,"antlers"
"1419",1,"antolin"
"1420",1,"antonela"
"1421",1,"antonette"
"1422",1,"antonyms"
"1423",1,"antoon"
"1424",1,"antwerp"
"1425",1,"antwerpen"
"1426",1,"anubis"
"1427",1,"anunknown"
"1428",1,"anurag"
"1429",1,"anus-like"
"1430",1,"anw"
"1431",1,"anwar’s"
"1432",1,"anybody’s"
"1433",1,"anydirectflight"
"1434",1,"anyhoos"
"1435",1,"anyhows"
"1436",1,"anyones"
"1437",1,"anyplace"
"1438",1,"anything-can-happen"
"1439",1,"anything’s"
"1440",1,"anyting"
"1441",1,"anywhoosmo"
"1442",1,"anz"
"1443",1,"aoa"
"1444",1,"aoahill"
"1445",1,"aobo"
"1446",1,"aod"
"1447",1,"aomame’s"
"1448",1,"aomei"
"1449",1,"aonach"
"1450",1,"aoorl"
"1451",1,"aournd"
"1452",1,"ap-guided"
"1453",1,"ap’s"
"1454",1,"apaches"
"1455",1,"aparecida"
"1456",1,"apartment’s"
"1457",1,"apblett"
"1458",1,"apcet"
"1459",1,"apek"
"1460",1,"apeman"
"1461",1,"apergy"
"1462",1,"aperitif"
"1463",1,"apero"
"1464",1,"apertures"
"1465",1,"apeshit"
"1466",1,"apg"
"1467",1,"aphids"
"1468",1,"aphorisms"
"1469",1,"aphrodisiac"
"1470",1,"api"
"1471",1,"apis"
"1472",1,"aplenty"
"1473",1,"aplin"
"1474",1,"āpo"
"1475",1,"apoaequorin"
"1476",1,"apocalypse-heralding"
"1477",1,"apocalypsey"
"1478",1,"apocolypse"
"1479",1,"apogogic"
"1480",1,"apollos"
"1481",1,"apologetically"
"1482",1,"apologetics"
"1483",1,"apologised"
"1484",1,"apologising"
"1485",1,"apologists"
"1486",1,"apophis"
"1487",1,"apos"
"1488",1,"apostolic"
"1489",1,"apostolico"
"1490",1,"apostrophe"
"1491",1,"apostrophes"
"1492",1,"apotheker"
"1493",1,"appalachia"
"1494",1,"appaloosa"
"1495",1,"appals"
"1496",1,"apparantly"
"1497",1,"apparitional"
"1498",1,"appeal's"
"1499",1,"appealled"
"1500",1,"appeasing"
"1501",1,"appel"
"1502",1,"appel's"
"1503",1,"appelbaum"
"1504",1,"appeles"
"1505",1,"appellant"
"1506",1,"appellate’s"
"1507",1,"appellation"
"1508",1,"appelle"
"1509",1,"appelt"
"1510",1,"appetising"
"1511",1,"appetit’s"
"1512",1,"appian"
"1513",1,"appius"
"1514",1,"applauds"
"1515",1,"applcation"
"1516",1,"apple-girl"
"1517",1,"apple-nike"
"1518",1,"apple-ny-keee"
"1519",1,"applebee's"
"1520",1,"appleos"
"1521",1,"appleton"
"1522",1,"applicability"
"1523",1,"application’s"
"1524",1,"applicators"
"1525",1,"applier"
"1526",1,"appliqued"
"1527",1,"appliqués"
"1528",1,"apportionment"
"1529",1,"apposed"
"1530",1,"apppointment"
"1531",1,"appraise"
"1532",1,"appraiser"
"1533",1,"appraisers"
"1534",1,"apprcoach"
"1535",1,"appreciably"
"1536",1,"appreciations"
"1537",1,"apprehending"
"1538",1,"apprehensions"
"1539",1,"apprehensively"
"1540",1,"apprenticeship"
"1541",1,"apprenticeships"
"1542",1,"appriciate"
"1543",1,"approachability"
"1544",1,"appropriate-level"
"1545",1,"appropriate-tech"
"1546",1,"approvals"
"1547",1,"approves"
"1548",1,"approximate"
"1549",1,"approximating"
"1550",1,"après"
"1551",1,"apricot-kissed"
"1552",1,"april’s"
"1553",1,"apsa"
"1554",1,"apstylebook"
"1555",1,"aptn"
"1556",1,"apts"
"1557",1,"apulon"
"1558",1,"apulum"
"1559",1,"apurva"
"1560",1,"apush"
"1561",1,"apw"
"1562",1,"aqim"
"1563",1,"aqua-colored"
"1564",1,"aquafina"
"1565",1,"aquaintance"
"1566",1,"aquamarina"
"1567",1,"aquamarines"
"1568",1,"aquarion’s"
"1569",1,"aquas"
"1570",1,"aqueduct"
"1571",1,"aquí"
"1572",1,"aquiline"
"1573",1,"aquino’s"
"1574",1,"arab-israeli"
"1575",1,"arab-jewish"
"1576",1,"arabella"
"1577",1,"arabesque"
"1578",1,"arabit"
"1579",1,"aracataca"
"1580",1,"arachneas"
"1581",1,"aragorn's"
"1582",1,"arai"
"1583",1,"arakawa"
"1584",1,"aramaean"
"1585",1,"aramis"
"1586",1,"aran"
"1587",1,"arancini"
"1588",1,"arandish"
"1589",1,"arapahoe"
"1590",1,"arashi’s"
"1591",1,"araujo"
"1592",1,"arawak"
"1593",1,"arbiter"
"1594",1,"arbiters"
"1595",1,"arbitrations"
"1596",1,"arbitrator"
"1597",1,"arbol"
"1598",1,"arboretum"
"1599",1,"arbour"
"1600",1,"arbuckle's"
"1601",1,"arbus"
"1602",1,"arbutus"
"1603",1,"arby"
"1604",1,"arby’s"
"1605",1,"arc's"
"1606",1,"arcadey"
"1607",1,"arcadio"
"1608",1,"arcadius"
"1609",1,"arced"
"1610",1,"arcelormittal"
"1611",1,"arch-rivals"
"1612",1,"archenemy"
"1613",1,"archeologists"
"1614",1,"archer’s"
"1615",1,"archetypes"
"1616",1,"archetypical"
"1617",1,"archie-inspired"
"1618",1,"archilochus's"
"1619",1,"architectures"
"1620",1,"architecure"
"1621",1,"architraving"
"1622",1,"archived"
"1623",1,"archiver's"
"1624",1,"archrivals"
"1625",1,"archy"
"1626",1,"arcing"
"1627",1,"ard"
"1628",1,"ard's"
"1629",1,"arda"
"1630",1,"ardan"
"1631",1,"arduin"
"1632",1,"arduino"
"1633",1,"arduous"
"1634",1,"area’s"
"1635",1,"aread"
"1636",1,"aregbesola"
"1637",1,"arelon"
"1638",1,"arelon’s"
"1639",1,"arena-going"
"1640",1,"arencibia"
"1641",1,"arend"
"1642",1,"areoi"
"1643",1,"aresco"
"1644",1,"arespaced"
"1645",1,"aretha"
"1646",1,"arezzo"
"1647",1,"arg"
"1648",1,"argan"
"1649",1,"argentinean"
"1650",1,"argentineans"
"1651",1,"argo"
"1652",1,"argon"
"1653",1,"argos"
"1654",1,"argousins"
"1655",1,"arguable"
"1656",1,"argueable"
"1657",1,"arguement"
"1658",1,"argumenta"
"1659",1,"argumentation"
"1660",1,"argumentator"
"1661",1,"arham"
"1662",1,"ariadne"
"1663",1,"ariel's"
"1664",1,"aris"
"1665",1,"arisa"
"1666",1,"ariss"
"1667",1,"aristocracies"
"1668",1,"aristophanes"
"1669",1,"aristotelian"
"1670",1,"aristotle’s"
"1671",1,"arithmetic"
"1672",1,"ariz"
"1673",1,"arizonans"
"1674",1,"arizonas"
"1675",1,"arjen"
"1676",1,"arkadag"
"1677",1,"arkady"
"1678",1,"arkin"
"1679",1,"arkle"
"1680",1,"arksd"
"1681",1,"arkus"
"1682",1,"arlee"
"1683",1,"arles"
"1684",1,"arlight"
"1685",1,"arlingtonva"
"1686",1,"armagh"
"1687",1,"armagno"
"1688",1,"armaments"
"1689",1,"armas"
"1690",1,"armatured"
"1691",1,"armatures"
"1692",1,"armbreakers"
"1693",1,"armd"
"1694",1,"armenia"
"1695",1,"armholes"
"1696",1,"arminianism"
"1697",1,"armistice"
"1698",1,"armoire"
"1699",1,"armont"
"1700",1,"armor-piercing"
"1701",1,"armoured"
"1702",1,"armourplated"
"1703",1,"armscor"
"1704",1,"armwood"
"1705",1,"army's"
"1706",1,"arnar"
"1707",1,"arnault"
"1708",1,"arnen"
"1709",1,"arnie's"
"1710",1,"arnott"
"1711",1,"aroboretum"
"1712",1,"aronia"
"1713",1,"aroora"
"1714",1,"aroudn"
"1715",1,"arous'd"
"1716",1,"arousal"
"1717",1,"arpeggio"
"1718",1,"arquette"
"1719",1,"arquette's"
"1720",1,"arraignment"
"1721",1,"arrayed"
"1722",1,"arrays"
"1723",1,"arrears"
"1724",1,"arrest-inducing"
"1725",1,"arrgghh"
"1726",1,"arrghh"
"1727",1,"arrieta"
"1728",1,"arrigetch"
"1729",1,"arrivees"
"1730",1,"arrodillada"
"1731",1,"arrodillado"
"1732",1,"arrondissement"
"1733",1,"arrondissements"
"1734",1,"arround"
"1735",1,"arrowcroft"
"1736",1,"arrowed"
"1737",1,"arrowhead"
"1738",1,"arrrgh"
"1739",1,"ars"
"1740",1,"arseholes"
"1741",1,"arsenal's"
"1742",1,"arsène"
"1743",1,"arsenia"
"1744",1,"arsenio"
"1745",1,"arshad"
"1746",1,"arshavin"
"1747",1,"art-making"
"1748",1,"art-pop"
"1749",1,"art-rock"
"1750",1,"art-themed"
"1751",1,"artarama"
"1752",1,"arte"
"1753",1,"artee"
"1754",1,"artefact"
"1755",1,"arterial"
"1756",1,"arterton"
"1757",1,"artesian"
"1758",1,"artest"
"1759",1,"artevino"
"1760",1,"arthaus"
"1761",1,"arthur's"
"1762",1,"arthurian"
"1763",1,"artichauts"
"1764",1,"articulates"
"1765",1,"articulating"
"1766",1,"artifical"
"1767",1,"artiguez"
"1768",1,"artillery-filled"
"1769",1,"artiscape"
"1770",1,"artison"
"1771",1,"artist-in-residence"
"1772",1,"artiste"
"1773",1,"artistes"
"1774",1,"artistocrat"
"1775",1,"artivism"
"1776",1,"artledge"
"1777",1,"artlessly"
"1778",1,"artplay"
"1779",1,"artpropelled"
"1780",1,"artquilt"
"1781",1,"artscape"
"1782",1,"artscroll’s"
"1783",1,"artsistic"
"1784",1,"artusan"
"1785",1,"artworks-in-progress"
"1786",1,"artworld"
"1787",1,"arty"
"1788",1,"arvada"
"1789",1,"arvin's"
"1790",1,"aryaduray"
"1791",1,"aryan"
"1792",1,"aryeh"
"1793",1,"arzak"
"1794",1,"arоund"
"1795",1,"as-as"
"1796",1,"as-is"
"1797",1,"as-saff"
"1798",1,"as-yet"
"1799",1,"as-yet-rarely-ever-done-by-a-woman"
"1800",1,"as-yet-undetected"
"1801",1,"as-yet-unnamed"
"1802",1,"asa"
"1803",1,"asados"
"1804",1,"asafa"
"1805",1,"asahel"
"1806",1,"asahina"
"1807",1,"asam"
"1808",1,"asana"
"1809",1,"asaph"
"1810",1,"asaro"
"1811",1,"asasse"
"1812",1,"asc"
"1813",1,"ascendancy"
"1814",1,"ascendant"
"1815",1,"ascends"
"1816",1,"ascertaining"
"1817",1,"aschbacher"
"1818",1,"ascorbic"
"1819",1,"ascot"
"1820",1,"ascription"
"1821",1,"asd"
"1822",1,"asda’s"
"1823",1,"asdam"
"1824",1,"asdb"
"1825",1,"asdfghj"
"1826",1,"asdrubal"
"1827",1,"asela's"
"1828",1,"aseltine"
"1829",1,"asemu"
"1830",1,"asemu’s"
"1831",1,"asessment"
"1832",1,"asexual"
"1833",1,"asf"
"1834",1,"asg"
"1835",1,"asghar"
"1836",1,"ash-ejection"
"1837",1,"ash’s"
"1838",1,"asham’d"
"1839",1,"ashcan"
"1840",1,"ashcroft"
"1841",1,"ashevch"
"1842",1,"ashfaq"
"1843",1,"ashiq"
"1844",1,"ashler"
"1845",1,"ashlin"
"1846",1,"ashlyn"
"1847",1,"ashmore"
"1848",1,"ashoka"
"1849",1,"ashraf"
"1850",1,"ashtabula"
"1851",1,"ashtar"
"1852",1,"ashtiani"
"1853",1,"ashton-in-makerfield"
"1854",1,"así"
"1855",1,"asia-pacific"
"1856",1,"asian-fusion"
"1857",1,"asian-italian"
"1858",1,"asian-looking"
"1859",1,"asiatica"
"1860",1,"asinc"
"1861",1,"ask'd"
"1862",1,"askin"
"1863",1,"asking-what's"
"1864",1,"askmn"
"1865",1,"askobama"
"1866",1,"aslan’s"
"1867",1,"asmara"
"1868",1,"asohan"
"1869",1,"asoiaf"
"1870",1,"asos"
"1871",1,"aspasia"
"1872",1,"asperger"
"1873",1,"asperger's"
"1874",1,"asperities"
"1875",1,"aspertame"
"1876",1,"aspirants"
"1877",1,"aspired"
"1878",1,"asprinkling"
"1879",1,"asquith"
"1880",1,"asriya"
"1881",1,"assailing"
"1882",1,"assailment"
"1883",1,"assalamualaikum"
"1884",1,"assassinating"
"1885",1,"assay’d"
"1886",1,"assembles"
"1887",1,"assemblymen"
"1888",1,"assemblywoman"
"1889",1,"assent"
"1890",1,"assignment-reaping"
"1891",1,"assigns"
"1892",1,"assimilated"
"1893",1,"assimilating"
"1894",1,"assise"
"1895",1,"assisi"
"1896",1,"assissi"
"1897",1,"assist-to-turnover"
"1898",1,"assistantships"
"1899",1,"assistive"
"1900",1,"assload"
"1901",1,"assn"
"1902",1,"associate's"
"1903",1,"associating"
"1904",1,"association-sanctioned"
"1905",1,"assouline"
"1906",1,"asssss"
"1907",1,"assuaged"
"1908",1,"assura"
"1909",1,"asta"
"1910",1,"astaire"
"1911",1,"astartes"
"1912",1,"astaughfirallah"
"1913",1,"asterisk’s"
"1914",1,"astier"
"1915",1,"astir"
"1916",1,"astley"
"1917",1,"aston"
"1918",1,"aston's"
"1919",1,"astonia"
"1920",1,"astonish"
"1921",1,"astonishes"
"1922",1,"astor"
"1923",1,"astore"
"1924",1,"astoria"
"1925",1,"astounds"
"1926",1,"astraeus"
"1927",1,"astrally"
"1928",1,"astrazeneca"
"1929",1,"astride"
"1930",1,"astringency"
"1931",1,"astrobiologists"
"1932",1,"astrologer"
"1933",1,"astrologist"
"1934",1,"astronomers-engineers-scientists"
"1935",1,"astrophobic"
"1936",1,"astrophysical"
"1937",1,"astrophysicists"
"1938",1,"astudy"
"1939",1,"asus"
"1940",1,"asylum-seekers"
"1941",1,"asylum’s"
"1942",1,"asylums"
"1943",1,"asymmetric"
"1944",1,"asymmetrical"
"1945",1,"at-home"
"1946",1,"at-one"
"1947",1,"at'cha"
"1948",1,"atalanta"
"1949",1,"ataturk"
"1950",1,"atc's"
"1951",1,"atch"
"1952",1,"atcrcs"
"1953",1,"atelier"
"1954",1,"atemi"
"1955",1,"atempt"
"1956",1,"atencio"
"1957",1,"atf"
"1958",1,"atf’s"
"1959",1,"átha"
"1960",1,"athame"
"1961",1,"atharvan"
"1962",1,"athasian"
"1963",1,"atheneum"
"1964",1,"athenian"
"1965",1,"athenians"
"1966",1,"atherosclerosis"
"1967",1,"atherton"
"1968",1,"atheticism"
"1969",1,"athlete’s"
"1970",1,"athonite"
"1971",1,"athos's"
"1972",1,"athwart"
"1973",1,"atin"
"1974",1,"ating"
"1975",1,"atiyyah"
"1976",1,"atjustinsparty"
"1977",1,"atkinsons"
"1978",1,"atlake"
"1979",1,"atlanta's"
"1980",1,"atlanta’s"
"1981",1,"atlantic's"
"1982",1,"atlantica"
"1983",1,"atlantique"
"1984",1,"atleasti'mactuallypassing"
"1985",1,"atletico"
"1986",1,"atlus"
"1987",1,"atman"
"1988",1,"atmoshere"
"1989",1,"atmospheres"
"1990",1,"atp"
"1991",1,"atp's"
"1992",1,"atria"
"1993",1,"atrium"
"1994",1,"atriums"
"1995",1,"atrix"
"1996",1,"ats"
"1997",1,"atsf"
"1998",1,"attach-an-old-story-to-a-celeb"
"1999",1,"attache"
"2000",1,"attached-i"
"2001",1,"attaching"
"2002",1,"attaglance"
"2003",1,"attainment"
"2004",1,"attalia"
"2005",1,"attanded"
"2006",1,"attaque"
"2007",1,"atted"
"2008",1,"attendee"
"2009",1,"attention-deficit"
"2010",1,"attention-grabbing"
"2011",1,"attention-seeker"
"2012",1,"attention-seeking"
"2013",1,"attention-starved"
"2014",1,"attested"
"2015",1,"attesting"
"2016",1,"attests"
"2017",1,"attic’d"
"2018",1,"attila"
"2019",1,"attinet"
"2020",1,"attingere"
"2021",1,"attired"
"2022",1,"attires"
"2023",1,"attitude’s"
"2024",1,"attitudinal"
"2025",1,"attmp"
"2026",1,"attoe’s"
"2027",1,"attorney-advisor"
"2028",1,"attpac’s"
"2029",1,"attractiveness"
"2030",1,"attractors"
"2031",1,"attwood"
"2032",1,"atually"
"2033",1,"aturkey"
"2034",1,"atwood"
"2035",1,"atwood's"
"2036",1,"atx"
"2037",1,"aubade"
"2038",1,"aubin"
"2039",1,"aubretia"
"2040",1,"aubrey's"
"2041",1,"auburn’s"
"2042",1,"auch"
"2043",1,"auckland"
"2044",1,"auckland's"
"2045",1,"auclair"
"2046",1,"auctioneer"
"2047",1,"auctioning"
"2048",1,"aud"
"2049",1,"audi’s"
"2050",1,"audibles"
"2051",1,"audibly"
"2052",1,"audio-visual"
"2053",1,"audiobook"
"2054",1,"audiobooks"
"2055",1,"audiophile"
"2056",1,"audios"
"2057",1,"audiotape"
"2058",1,"auditor-general’s"
"2059",1,"auditory"
"2060",1,"audrey's"
"2061",1,"audubon"
"2062",1,"auel"
"2063",1,"auel’s"
"2064",1,"auerbach"
"2065",1,"aufuldish"
"2066",1,"aughey"
"2067",1,"augmenting"
"2068",1,"augmentors"
"2069",1,"augsburg"
"2070",1,"august’s"
"2071",1,"augustin-norbert-morin"
"2072",1,"augusto"
"2073",1,"augustus"
"2074",1,"auhm"
"2075",1,"auka's"
"2076",1,"aung"
"2077",1,"aunt’s"
"2078",1,"aunundarfirth"
"2079",1,"aurakraul"
"2080",1,"aurally"
"2081",1,"auraria"
"2082",1,"auraria’s"
"2083",1,"aureliano"
"2084",1,"aurelio’s"
"2085",1,"aurifil"
"2086",1,"aurobindo"
"2087",1,"auroras"
"2088",1,"aurthur"
"2089",1,"auschwitzt"
"2090",1,"austell"
"2091",1,"austen-cum-mary"
"2092",1,"austin’s"
"2093",1,"austinest"
"2094",1,"austinhormonedoctor"
"2095",1,"austinites"
"2096",1,"austinmotel"
"2097",1,"austintodc"
"2098",1,"auston"
"2099",1,"austrailia"
"2100",1,"australian-based"
"2101",1,"australopithecine"
"2102",1,"auteur's"
"2103",1,"authentications"
"2104",1,"authoresses"
"2105",1,"authorial"
"2106",1,"authoring"
"2107",1,"authorisation"
"2108",1,"authoritarian-parenting"
"2109",1,"authorizes"
"2110",1,"authorizing"
"2111",1,"autismspeaks"
"2112",1,"auto-company"
"2113",1,"auto-didactic"
"2114",1,"auto-enhance"
"2115",1,"auto-fill"
"2116",1,"auto-immune"
"2117",1,"auto-industry"
"2118",1,"auto-pilot"
"2119",1,"auto-response"
"2120",1,"auto-service"
"2121",1,"auto-shapes"
"2122",1,"auto-tune"
"2123",1,"auto-urine"
"2124",1,"autobiographies"
"2125",1,"autocomplete"
"2126",1,"autocorrect"
"2127",1,"autofacts"
"2128",1,"autofocus"
"2129",1,"autographed"
"2130",1,"autographing"
"2131",1,"autogroup"
"2132",1,"autolocks"
"2133",1,"automaker's"
"2134",1,"automáticas"
"2135",1,"automatics"
"2136",1,"automatons"
"2137",1,"autonation"
"2138",1,"autopilot"
"2139",1,"autozone"
"2140",1,"autumnforestghosthunter"
"2141",1,"autzen"
"2142",1,"auxiliaries"
"2143",1,"ava’s"
"2144",1,"availed"
"2145",1,"availing"
"2146",1,"avalanche's"
"2147",1,"avalanches"
"2148",1,"avalhein"
"2149",1,"avalokiteshwara"
"2150",1,"avantika"
"2151",1,"avaricious"
"2152",1,"avatars"
"2153",1,"aveda"
"2154",1,"aveilim"
"2155",1,"aven’t"
"2156",1,"avenel"
"2157",1,"avenge"
"2158",1,"avenger"
"2159",1,"avenging"
"2160",1,"avenida"
"2161",1,"aventinus"
"2162",1,"aventis"
"2163",1,"aventura"
"2164",1,"average-looking"
"2165",1,"average-size"
"2166",1,"averland-y"
"2167",1,"avetts"
"2168",1,"avia"
"2169",1,"avialable"
"2170",1,"aviation-consulting"
"2171",1,"aviations"
"2172",1,"aviator"
"2173",1,"avicii"
"2174",1,"avignon"
"2175",1,"avila"
"2176",1,"avington"
"2177",1,"avnet"
"2178",1,"avoidable"
"2179",1,"avr"
"2180",1,"avraam"
"2181",1,"avram's"
"2182",1,"avrunin"
"2183",1,"avsallar"
"2184",1,"aw-shucks"
"2185",1,"awadhut"
"2186",1,"awais"
"2187",1,"awakeness"
"2188",1,"awakes"
"2189",1,"awamori"
"2190",1,"awang"
"2191",1,"awar"
"2192",1,"award-givers"
"2193",1,"awareness-raising"
"2194",1,"away'"
"2195",1,"awd"
"2196",1,"awdf"
"2197",1,"awe-struck"
"2198",1,"awed"
"2199",1,"awesomely"
"2200",1,"awesomesauce"
"2201",1,"awesomness"
"2202",1,"awethu"
"2203",1,"awit"
"2204",1,"awk"
"2205",1,"awkwardidity"
"2206",1,"awnings"
"2207",1,"awolnation"
"2208",1,"awright"
"2209",1,"awsumb"
"2210",1,"awt"
"2211",1,"awwh"
"2212",1,"awwwkward"
"2213",1,"awwwwwww"
"2214",1,"ax-l"
"2215",1,"axa"
"2216",1,"axe-man"
"2217",1,"axelle"
"2218",1,"axers"
"2219",1,"axis"
"2220",1,"axl’s"
"2221",1,"axles"
"2222",1,"axley"
"2223",1,"axtli's"
"2224",1,"ayatollah"
"2225",1,"ayatollahs"
"2226",1,"ayden"
"2227",1,"ayer"
"2228",1,"ayla"
"2229",1,"ayme"
"2230",1,"ayod"
"2231",1,"ayodhya"
"2232",1,"ayr"
"2233",1,"ayres"
"2234",1,"ays"
"2235",1,"ayurveda"
"2236",1,"azania"
"2237",1,"azar"
"2238",1,"azarenka"
"2239",1,"azatl"
"2240",1,"azazi"
"2241",1,"azazi’s"
"2242",1,"azcuna"
"2243",1,"azealia"
"2244",1,"azeez"
"2245",1,"azerbaijan"
"2246",1,"azerbaijan's"
"2247",1,"azeri"
